payload
"{""sku"": ""SKU816854"", ""name"": ""Monitor - Model 339"", ""price"": 803.14, ""stock"": 438, ""categoryId"": 941}"
"{""sku"": ""SKU447041"", ""name"": ""Desk - Model 245"", ""price"": 258.44, ""stock"": 33, ""categoryId"": 171}"
"{""sku"": ""SKU449527"", ""name"": ""Tablet - Model 405"", ""price"": 469.07, ""stock"": 106, ""categoryId"": 276}"
"{""sku"": ""SKU842212"", ""name"": ""Mouse - Model 980"", ""price"": 529.82, ""stock"": 346, ""categoryId"": 831}"
"{""sku"": ""SKU149630"", ""name"": ""Chair - Model 231"", ""price"": 610.86, ""stock"": 15, ""categoryId"": 1140}"
"{""sku"": ""SKU667705"", ""name"": ""Tablet - Model 432"", ""price"": 791.46, ""stock"": 342, ""categoryId"": 1445}"
"{""sku"": ""SKU361113"", ""name"": ""Chair - Model 367"", ""price"": 953.56, ""stock"": 456, ""categoryId"": 989}"
"{""sku"": ""SKU109990"", ""name"": ""Laptop - Model 415"", ""price"": 330.52, ""stock"": 261, ""categoryId"": 158}"
"{""sku"": ""SKU716488"", ""name"": ""Keyboard - Model 692"", ""price"": 29.44, ""stock"": 158, ""categoryId"": 1017}"
"{""sku"": ""SKU178759"", ""name"": ""Laptop - Model 638"", ""price"": 114.25, ""stock"": 270, ""categoryId"": 1243}"
"{""sku"": ""SKU469553"", ""name"": ""Tablet - Model 487"", ""price"": 874.01, ""stock"": 88, ""categoryId"": 1467}"
"{""sku"": ""SKU910362"", ""name"": ""Chair - Model 489"", ""price"": 933.45, ""stock"": 352, ""categoryId"": 1767}"
"{""sku"": ""SKU424898"", ""name"": ""Mouse - Model 691"", ""price"": 132.34, ""stock"": 80, ""categoryId"": 1465}"
"{""sku"": ""SKU294957"", ""name"": ""Laptop - Model 315"", ""price"": 776.64, ""stock"": 118, ""categoryId"": 199}"
"{""sku"": ""SKU319096"", ""name"": ""Phone - Model 973"", ""price"": 171.7, ""stock"": 370, ""categoryId"": 1275}"
"{""sku"": ""SKU225690"", ""name"": ""Desk - Model 896"", ""price"": 694.44, ""stock"": 428, ""categoryId"": 94}"
"{""sku"": ""SKU752117"", ""name"": ""Chair - Model 329"", ""price"": 45.87, ""stock"": 80, ""categoryId"": 1405}"
"{""sku"": ""SKU181115"", ""name"": ""Desk - Model 906"", ""price"": 382.13, ""stock"": 13, ""categoryId"": 138}"
"{""sku"": ""SKU994688"", ""name"": ""Tablet - Model 680"", ""price"": 552.93, ""stock"": 382, ""categoryId"": 630}"
"{""sku"": ""SKU938489"", ""name"": ""Laptop - Model 435"", ""price"": 952.33, ""stock"": 378, ""categoryId"": 1460}"
"{""sku"": ""SKU113053"", ""name"": ""Mouse - Model 988"", ""price"": 858.26, ""stock"": 171, ""categoryId"": 1392}"
"{""sku"": ""SKU110898"", ""name"": ""Monitor - Model 588"", ""price"": 365.74, ""stock"": 125, ""categoryId"": 494}"
"{""sku"": ""SKU595920"", ""name"": ""Desk - Model 555"", ""price"": 853.59, ""stock"": 418, ""categoryId"": 1494}"
"{""sku"": ""SKU844578"", ""name"": ""Tablet - Model 227"", ""price"": 799.13, ""stock"": 434, ""categoryId"": 480}"
"{""sku"": ""SKU275050"", ""name"": ""Laptop - Model 621"", ""price"": 956.53, ""stock"": 430, ""categoryId"": 391}"
"{""sku"": ""SKU370724"", ""name"": ""Keyboard - Model 102"", ""price"": 239.49, ""stock"": 228, ""categoryId"": 882}"
"{""sku"": ""SKU863361"", ""name"": ""Tablet - Model 225"", ""price"": 750.68, ""stock"": 412, ""categoryId"": 1429}"
"{""sku"": ""SKU843266"", ""name"": ""Phone - Model 674"", ""price"": 808.31, ""stock"": 295, ""categoryId"": 1017}"
"{""sku"": ""SKU759466"", ""name"": ""Mouse - Model 922"", ""price"": 438.59, ""stock"": 176, ""categoryId"": 1979}"
"{""sku"": ""SKU650360"", ""name"": ""Desk - Model 983"", ""price"": 840.83, ""stock"": 397, ""categoryId"": 427}"
"{""sku"": ""SKU161181"", ""name"": ""Phone - Model 369"", ""price"": 71.49, ""stock"": 392, ""categoryId"": 590}"
"{""sku"": ""SKU119724"", ""name"": ""Mouse - Model 937"", ""price"": 14.55, ""stock"": 337, ""categoryId"": 711}"
"{""sku"": ""SKU772081"", ""name"": ""Mouse - Model 847"", ""price"": 423.11, ""stock"": 211, ""categoryId"": 1887}"
"{""sku"": ""SKU250977"", ""name"": ""Keyboard - Model 151"", ""price"": 105.71, ""stock"": 428, ""categoryId"": 87}"
"{""sku"": ""SKU280297"", ""name"": ""Chair - Model 326"", ""price"": 766.93, ""stock"": 241, ""categoryId"": 489}"
"{""sku"": ""SKU209350"", ""name"": ""Mouse - Model 902"", ""price"": 234.58, ""stock"": 205, ""categoryId"": 1157}"
"{""sku"": ""SKU301123"", ""name"": ""Tablet - Model 859"", ""price"": 939.59, ""stock"": 111, ""categoryId"": 392}"
"{""sku"": ""SKU625113"", ""name"": ""Keyboard - Model 398"", ""price"": 291.74, ""stock"": 332, ""categoryId"": 657}"
"{""sku"": ""SKU109068"", ""name"": ""Monitor - Model 561"", ""price"": 470.13, ""stock"": 456, ""categoryId"": 1916}"
"{""sku"": ""SKU710584"", ""name"": ""Mouse - Model 241"", ""price"": 417.38, ""stock"": 411, ""categoryId"": 961}"
"{""sku"": ""SKU354848"", ""name"": ""Desk - Model 126"", ""price"": 257.73, ""stock"": 56, ""categoryId"": 601}"
"{""sku"": ""SKU244680"", ""name"": ""Tablet - Model 306"", ""price"": 440.98, ""stock"": 430, ""categoryId"": 422}"
"{""sku"": ""SKU550166"", ""name"": ""Keyboard - Model 282"", ""price"": 191.31, ""stock"": 197, ""categoryId"": 1765}"
"{""sku"": ""SKU977616"", ""name"": ""Mouse - Model 795"", ""price"": 470.97, ""stock"": 261, ""categoryId"": 1091}"
"{""sku"": ""SKU359539"", ""name"": ""Phone - Model 447"", ""price"": 473.3, ""stock"": 102, ""categoryId"": 884}"
"{""sku"": ""SKU875926"", ""name"": ""Laptop - Model 635"", ""price"": 483.63, ""stock"": 397, ""categoryId"": 1422}"
"{""sku"": ""SKU981570"", ""name"": ""Chair - Model 649"", ""price"": 512.69, ""stock"": 121, ""categoryId"": 1346}"
"{""sku"": ""SKU707942"", ""name"": ""Chair - Model 532"", ""price"": 995.1, ""stock"": 329, ""categoryId"": 453}"
"{""sku"": ""SKU296029"", ""name"": ""Tablet - Model 985"", ""price"": 409.81, ""stock"": 236, ""categoryId"": 1402}"
"{""sku"": ""SKU818975"", ""name"": ""Mouse - Model 616"", ""price"": 322.19, ""stock"": 18, ""categoryId"": 1099}"
"{""sku"": ""SKU544410"", ""name"": ""Monitor - Model 161"", ""price"": 325.9, ""stock"": 382, ""categoryId"": 274}"
"{""sku"": ""SKU209794"", ""name"": ""Mouse - Model 146"", ""price"": 887.01, ""stock"": 432, ""categoryId"": 1397}"
"{""sku"": ""SKU330385"", ""name"": ""Tablet - Model 628"", ""price"": 501.21, ""stock"": 198, ""categoryId"": 1530}"
"{""sku"": ""SKU485834"", ""name"": ""Phone - Model 423"", ""price"": 692.15, ""stock"": 451, ""categoryId"": 1088}"
"{""sku"": ""SKU898743"", ""name"": ""Keyboard - Model 639"", ""price"": 324.06, ""stock"": 290, ""categoryId"": 1798}"
"{""sku"": ""SKU842507"", ""name"": ""Chair - Model 778"", ""price"": 912.17, ""stock"": 282, ""categoryId"": 1273}"
"{""sku"": ""SKU663299"", ""name"": ""Mouse - Model 258"", ""price"": 569.4, ""stock"": 150, ""categoryId"": 1953}"
"{""sku"": ""SKU757597"", ""name"": ""Keyboard - Model 221"", ""price"": 413.18, ""stock"": 74, ""categoryId"": 291}"
"{""sku"": ""SKU811959"", ""name"": ""Tablet - Model 685"", ""price"": 810.89, ""stock"": 114, ""categoryId"": 653}"
"{""sku"": ""SKU673294"", ""name"": ""Phone - Model 309"", ""price"": 746.06, ""stock"": 1, ""categoryId"": 1458}"
"{""sku"": ""SKU957303"", ""name"": ""Mouse - Model 300"", ""price"": 125.65, ""stock"": 281, ""categoryId"": 1417}"
"{""sku"": ""SKU329680"", ""name"": ""Monitor - Model 776"", ""price"": 854.98, ""stock"": 195, ""categoryId"": 689}"
"{""sku"": ""SKU148545"", ""name"": ""Tablet - Model 496"", ""price"": 66.3, ""stock"": 493, ""categoryId"": 1683}"
"{""sku"": ""SKU823347"", ""name"": ""Tablet - Model 307"", ""price"": 42.96, ""stock"": 297, ""categoryId"": 590}"
"{""sku"": ""SKU778461"", ""name"": ""Phone - Model 613"", ""price"": 157.39, ""stock"": 306, ""categoryId"": 483}"
"{""sku"": ""SKU183433"", ""name"": ""Laptop - Model 211"", ""price"": 547.37, ""stock"": 355, ""categoryId"": 942}"
"{""sku"": ""SKU468601"", ""name"": ""Keyboard - Model 648"", ""price"": 976.76, ""stock"": 228, ""categoryId"": 1483}"
"{""sku"": ""SKU313876"", ""name"": ""Monitor - Model 323"", ""price"": 823.68, ""stock"": 156, ""categoryId"": 1525}"
"{""sku"": ""SKU991182"", ""name"": ""Mouse - Model 940"", ""price"": 94.56, ""stock"": 246, ""categoryId"": 711}"
"{""sku"": ""SKU392174"", ""name"": ""Mouse - Model 595"", ""price"": 863.38, ""stock"": 331, ""categoryId"": 1026}"
"{""sku"": ""SKU403391"", ""name"": ""Phone - Model 350"", ""price"": 782.9, ""stock"": 111, ""categoryId"": 1225}"
"{""sku"": ""SKU859815"", ""name"": ""Desk - Model 791"", ""price"": 526.41, ""stock"": 5, ""categoryId"": 1856}"
"{""sku"": ""SKU722699"", ""name"": ""Tablet - Model 354"", ""price"": 176.08, ""stock"": 399, ""categoryId"": 362}"
"{""sku"": ""SKU581531"", ""name"": ""Laptop - Model 904"", ""price"": 883.17, ""stock"": 301, ""categoryId"": 593}"
"{""sku"": ""SKU285079"", ""name"": ""Monitor - Model 938"", ""price"": 574.6, ""stock"": 171, ""categoryId"": 571}"
"{""sku"": ""SKU445355"", ""name"": ""Mouse - Model 718"", ""price"": 794.21, ""stock"": 396, ""categoryId"": 1483}"
"{""sku"": ""SKU546720"", ""name"": ""Chair - Model 133"", ""price"": 599.59, ""stock"": 238, ""categoryId"": 1384}"
"{""sku"": ""SKU100056"", ""name"": ""Tablet - Model 287"", ""price"": 570.71, ""stock"": 479, ""categoryId"": 337}"
"{""sku"": ""SKU512956"", ""name"": ""Phone - Model 544"", ""price"": 96.57, ""stock"": 327, ""categoryId"": 1205}"
"{""sku"": ""SKU634601"", ""name"": ""Laptop - Model 851"", ""price"": 248.23, ""stock"": 489, ""categoryId"": 370}"
"{""sku"": ""SKU269257"", ""name"": ""Phone - Model 443"", ""price"": 404.98, ""stock"": 469, ""categoryId"": 1742}"
"{""sku"": ""SKU975988"", ""name"": ""Tablet - Model 529"", ""price"": 526.21, ""stock"": 423, ""categoryId"": 1026}"
"{""sku"": ""SKU198011"", ""name"": ""Mouse - Model 663"", ""price"": 469.96, ""stock"": 182, ""categoryId"": 797}"
"{""sku"": ""SKU706710"", ""name"": ""Laptop - Model 327"", ""price"": 180.99, ""stock"": 174, ""categoryId"": 918}"
"{""sku"": ""SKU100389"", ""name"": ""Chair - Model 548"", ""price"": 650.5, ""stock"": 135, ""categoryId"": 1744}"
"{""sku"": ""SKU429641"", ""name"": ""Monitor - Model 634"", ""price"": 422.75, ""stock"": 181, ""categoryId"": 667}"
"{""sku"": ""SKU469322"", ""name"": ""Keyboard - Model 282"", ""price"": 515.52, ""stock"": 476, ""categoryId"": 1971}"
"{""sku"": ""SKU504782"", ""name"": ""Laptop - Model 359"", ""price"": 274.92, ""stock"": 288, ""categoryId"": 1934}"
"{""sku"": ""SKU530784"", ""name"": ""Tablet - Model 220"", ""price"": 654.94, ""stock"": 287, ""categoryId"": 1028}"
"{""sku"": ""SKU752419"", ""name"": ""Tablet - Model 850"", ""price"": 564.39, ""stock"": 80, ""categoryId"": 717}"
"{""sku"": ""SKU530948"", ""name"": ""Mouse - Model 545"", ""price"": 209.22, ""stock"": 150, ""categoryId"": 591}"
"{""sku"": ""SKU468145"", ""name"": ""Keyboard - Model 951"", ""price"": 253.91, ""stock"": 490, ""categoryId"": 732}"
"{""sku"": ""SKU105052"", ""name"": ""Desk - Model 152"", ""price"": 703.37, ""stock"": 27, ""categoryId"": 1732}"
"{""sku"": ""SKU783661"", ""name"": ""Monitor - Model 362"", ""price"": 125.38, ""stock"": 225, ""categoryId"": 1619}"
"{""sku"": ""SKU358093"", ""name"": ""Tablet - Model 777"", ""price"": 530.45, ""stock"": 465, ""categoryId"": 417}"
"{""sku"": ""SKU442630"", ""name"": ""Chair - Model 607"", ""price"": 669.4, ""stock"": 227, ""categoryId"": 1712}"
"{""sku"": ""SKU678521"", ""name"": ""Monitor - Model 450"", ""price"": 279.24, ""stock"": 119, ""categoryId"": 903}"
"{""sku"": ""SKU524682"", ""name"": ""Monitor - Model 115"", ""price"": 722.24, ""stock"": 238, ""categoryId"": 1259}"
"{""sku"": ""SKU572782"", ""name"": ""Keyboard - Model 423"", ""price"": 823.39, ""stock"": 331, ""categoryId"": 1818}"
"{""sku"": ""SKU769804"", ""name"": ""Laptop - Model 796"", ""price"": 850.6, ""stock"": 219, ""categoryId"": 285}"
"{""sku"": ""SKU811665"", ""name"": ""Keyboard - Model 247"", ""price"": 942.69, ""stock"": 132, ""categoryId"": 227}"
"{""sku"": ""SKU591896"", ""name"": ""Monitor - Model 651"", ""price"": 697.13, ""stock"": 352, ""categoryId"": 1788}"
"{""sku"": ""SKU667654"", ""name"": ""Desk - Model 368"", ""price"": 846.22, ""stock"": 52, ""categoryId"": 847}"
"{""sku"": ""SKU126975"", ""name"": ""Phone - Model 300"", ""price"": 679.48, ""stock"": 452, ""categoryId"": 1076}"
"{""sku"": ""SKU558315"", ""name"": ""Tablet - Model 766"", ""price"": 262.48, ""stock"": 396, ""categoryId"": 1708}"
"{""sku"": ""SKU138481"", ""name"": ""Laptop - Model 256"", ""price"": 800.7, ""stock"": 167, ""categoryId"": 1213}"
"{""sku"": ""SKU336506"", ""name"": ""Keyboard - Model 536"", ""price"": 966.81, ""stock"": 113, ""categoryId"": 1184}"
"{""sku"": ""SKU909152"", ""name"": ""Desk - Model 222"", ""price"": 686.97, ""stock"": 27, ""categoryId"": 609}"
"{""sku"": ""SKU358219"", ""name"": ""Keyboard - Model 648"", ""price"": 458.13, ""stock"": 433, ""categoryId"": 146}"
"{""sku"": ""SKU770477"", ""name"": ""Laptop - Model 214"", ""price"": 515.05, ""stock"": 204, ""categoryId"": 187}"
"{""sku"": ""SKU201687"", ""name"": ""Tablet - Model 193"", ""price"": 935.53, ""stock"": 451, ""categoryId"": 1961}"
"{""sku"": ""SKU280191"", ""name"": ""Chair - Model 500"", ""price"": 413.31, ""stock"": 210, ""categoryId"": 341}"
"{""sku"": ""SKU302473"", ""name"": ""Mouse - Model 763"", ""price"": 681.92, ""stock"": 159, ""categoryId"": 846}"
"{""sku"": ""SKU991128"", ""name"": ""Tablet - Model 690"", ""price"": 680.0, ""stock"": 67, ""categoryId"": 905}"
"{""sku"": ""SKU160146"", ""name"": ""Phone - Model 998"", ""price"": 799.06, ""stock"": 497, ""categoryId"": 1207}"
"{""sku"": ""SKU625434"", ""name"": ""Monitor - Model 825"", ""price"": 418.84, ""stock"": 440, ""categoryId"": 995}"
"{""sku"": ""SKU228115"", ""name"": ""Phone - Model 245"", ""price"": 991.55, ""stock"": 283, ""categoryId"": 1892}"
"{""sku"": ""SKU808994"", ""name"": ""Phone - Model 839"", ""price"": 652.37, ""stock"": 237, ""categoryId"": 1610}"
"{""sku"": ""SKU270762"", ""name"": ""Keyboard - Model 561"", ""price"": 965.45, ""stock"": 484, ""categoryId"": 408}"
"{""sku"": ""SKU654165"", ""name"": ""Mouse - Model 931"", ""price"": 667.15, ""stock"": 302, ""categoryId"": 1220}"
"{""sku"": ""SKU215053"", ""name"": ""Tablet - Model 365"", ""price"": 290.97, ""stock"": 207, ""categoryId"": 755}"
"{""sku"": ""SKU550283"", ""name"": ""Phone - Model 345"", ""price"": 350.02, ""stock"": 114, ""categoryId"": 1062}"
"{""sku"": ""SKU561053"", ""name"": ""Tablet - Model 558"", ""price"": 594.26, ""stock"": 321, ""categoryId"": 875}"
"{""sku"": ""SKU141798"", ""name"": ""Monitor - Model 993"", ""price"": 974.89, ""stock"": 177, ""categoryId"": 1324}"
"{""sku"": ""SKU892057"", ""name"": ""Monitor - Model 209"", ""price"": 568.57, ""stock"": 386, ""categoryId"": 1104}"
"{""sku"": ""SKU571118"", ""name"": ""Tablet - Model 794"", ""price"": 782.96, ""stock"": 438, ""categoryId"": 1309}"
"{""sku"": ""SKU682117"", ""name"": ""Laptop - Model 221"", ""price"": 843.24, ""stock"": 140, ""categoryId"": 44}"
"{""sku"": ""SKU668756"", ""name"": ""Monitor - Model 987"", ""price"": 238.53, ""stock"": 172, ""categoryId"": 1809}"
"{""sku"": ""SKU316725"", ""name"": ""Tablet - Model 927"", ""price"": 840.34, ""stock"": 172, ""categoryId"": 1335}"
"{""sku"": ""SKU416768"", ""name"": ""Tablet - Model 803"", ""price"": 619.33, ""stock"": 277, ""categoryId"": 689}"
"{""sku"": ""SKU116393"", ""name"": ""Chair - Model 234"", ""price"": 29.8, ""stock"": 486, ""categoryId"": 132}"
"{""sku"": ""SKU186489"", ""name"": ""Monitor - Model 740"", ""price"": 740.41, ""stock"": 155, ""categoryId"": 972}"
"{""sku"": ""SKU864447"", ""name"": ""Monitor - Model 989"", ""price"": 240.46, ""stock"": 17, ""categoryId"": 1955}"
"{""sku"": ""SKU657657"", ""name"": ""Phone - Model 143"", ""price"": 46.47, ""stock"": 232, ""categoryId"": 62}"
"{""sku"": ""SKU494618"", ""name"": ""Desk - Model 733"", ""price"": 101.18, ""stock"": 14, ""categoryId"": 1900}"
"{""sku"": ""SKU658842"", ""name"": ""Keyboard - Model 770"", ""price"": 947.62, ""stock"": 202, ""categoryId"": 102}"
"{""sku"": ""SKU474603"", ""name"": ""Desk - Model 713"", ""price"": 716.71, ""stock"": 30, ""categoryId"": 271}"
"{""sku"": ""SKU179360"", ""name"": ""Mouse - Model 920"", ""price"": 284.16, ""stock"": 409, ""categoryId"": 1265}"
"{""sku"": ""SKU207808"", ""name"": ""Chair - Model 582"", ""price"": 277.79, ""stock"": 279, ""categoryId"": 1988}"
"{""sku"": ""SKU271945"", ""name"": ""Desk - Model 243"", ""price"": 683.37, ""stock"": 273, ""categoryId"": 1159}"
"{""sku"": ""SKU888087"", ""name"": ""Desk - Model 225"", ""price"": 759.9, ""stock"": 318, ""categoryId"": 1506}"
"{""sku"": ""SKU751860"", ""name"": ""Laptop - Model 179"", ""price"": 141.83, ""stock"": 180, ""categoryId"": 1247}"
"{""sku"": ""SKU318784"", ""name"": ""Laptop - Model 408"", ""price"": 228.39, ""stock"": 27, ""categoryId"": 711}"
"{""sku"": ""SKU806100"", ""name"": ""Desk - Model 637"", ""price"": 593.3, ""stock"": 452, ""categoryId"": 1428}"
"{""sku"": ""SKU621889"", ""name"": ""Phone - Model 186"", ""price"": 677.93, ""stock"": 341, ""categoryId"": 927}"
"{""sku"": ""SKU256580"", ""name"": ""Phone - Model 147"", ""price"": 148.76, ""stock"": 222, ""categoryId"": 571}"
"{""sku"": ""SKU887863"", ""name"": ""Monitor - Model 818"", ""price"": 252.27, ""stock"": 233, ""categoryId"": 1371}"
"{""sku"": ""SKU171437"", ""name"": ""Keyboard - Model 254"", ""price"": 891.14, ""stock"": 307, ""categoryId"": 1617}"
"{""sku"": ""SKU208063"", ""name"": ""Phone - Model 852"", ""price"": 934.28, ""stock"": 42, ""categoryId"": 859}"
"{""sku"": ""SKU232915"", ""name"": ""Monitor - Model 556"", ""price"": 60.08, ""stock"": 151, ""categoryId"": 1916}"
"{""sku"": ""SKU905794"", ""name"": ""Keyboard - Model 417"", ""price"": 148.33, ""stock"": 119, ""categoryId"": 780}"
"{""sku"": ""SKU607314"", ""name"": ""Mouse - Model 405"", ""price"": 254.79, ""stock"": 226, ""categoryId"": 530}"
"{""sku"": ""SKU132598"", ""name"": ""Laptop - Model 341"", ""price"": 987.88, ""stock"": 360, ""categoryId"": 713}"
"{""sku"": ""SKU852399"", ""name"": ""Desk - Model 897"", ""price"": 520.4, ""stock"": 400, ""categoryId"": 1980}"
"{""sku"": ""SKU226663"", ""name"": ""Tablet - Model 568"", ""price"": 907.34, ""stock"": 67, ""categoryId"": 1454}"
"{""sku"": ""SKU605246"", ""name"": ""Laptop - Model 617"", ""price"": 548.2, ""stock"": 68, ""categoryId"": 1401}"
"{""sku"": ""SKU247255"", ""name"": ""Chair - Model 598"", ""price"": 765.0, ""stock"": 291, ""categoryId"": 775}"
"{""sku"": ""SKU118082"", ""name"": ""Desk - Model 484"", ""price"": 886.04, ""stock"": 61, ""categoryId"": 5}"
"{""sku"": ""SKU607232"", ""name"": ""Chair - Model 843"", ""price"": 80.68, ""stock"": 479, ""categoryId"": 1097}"
"{""sku"": ""SKU595196"", ""name"": ""Tablet - Model 624"", ""price"": 632.5, ""stock"": 387, ""categoryId"": 1785}"
"{""sku"": ""SKU487892"", ""name"": ""Monitor - Model 477"", ""price"": 308.0, ""stock"": 311, ""categoryId"": 376}"
"{""sku"": ""SKU890679"", ""name"": ""Laptop - Model 294"", ""price"": 895.24, ""stock"": 473, ""categoryId"": 1050}"
"{""sku"": ""SKU255184"", ""name"": ""Tablet - Model 514"", ""price"": 278.15, ""stock"": 15, ""categoryId"": 897}"
"{""sku"": ""SKU370287"", ""name"": ""Tablet - Model 651"", ""price"": 838.17, ""stock"": 316, ""categoryId"": 1378}"
"{""sku"": ""SKU215225"", ""name"": ""Tablet - Model 772"", ""price"": 116.55, ""stock"": 52, ""categoryId"": 542}"
"{""sku"": ""SKU411441"", ""name"": ""Mouse - Model 399"", ""price"": 549.97, ""stock"": 53, ""categoryId"": 1456}"
"{""sku"": ""SKU933797"", ""name"": ""Keyboard - Model 892"", ""price"": 211.69, ""stock"": 476, ""categoryId"": 1281}"
"{""sku"": ""SKU368644"", ""name"": ""Chair - Model 150"", ""price"": 961.09, ""stock"": 323, ""categoryId"": 611}"
"{""sku"": ""SKU235945"", ""name"": ""Phone - Model 950"", ""price"": 201.04, ""stock"": 331, ""categoryId"": 1672}"
"{""sku"": ""SKU340215"", ""name"": ""Desk - Model 496"", ""price"": 836.14, ""stock"": 471, ""categoryId"": 908}"
"{""sku"": ""SKU859976"", ""name"": ""Phone - Model 119"", ""price"": 686.61, ""stock"": 241, ""categoryId"": 239}"
"{""sku"": ""SKU688036"", ""name"": ""Keyboard - Model 625"", ""price"": 432.53, ""stock"": 160, ""categoryId"": 1165}"
"{""sku"": ""SKU766786"", ""name"": ""Laptop - Model 803"", ""price"": 155.68, ""stock"": 222, ""categoryId"": 397}"
"{""sku"": ""SKU229168"", ""name"": ""Keyboard - Model 613"", ""price"": 331.5, ""stock"": 294, ""categoryId"": 556}"
"{""sku"": ""SKU794245"", ""name"": ""Chair - Model 369"", ""price"": 130.41, ""stock"": 133, ""categoryId"": 970}"
"{""sku"": ""SKU283463"", ""name"": ""Desk - Model 322"", ""price"": 193.78, ""stock"": 120, ""categoryId"": 1820}"
"{""sku"": ""SKU291163"", ""name"": ""Chair - Model 853"", ""price"": 655.21, ""stock"": 41, ""categoryId"": 1717}"
"{""sku"": ""SKU947296"", ""name"": ""Keyboard - Model 647"", ""price"": 213.09, ""stock"": 63, ""categoryId"": 298}"
"{""sku"": ""SKU105172"", ""name"": ""Phone - Model 912"", ""price"": 746.29, ""stock"": 422, ""categoryId"": 827}"
"{""sku"": ""SKU999617"", ""name"": ""Keyboard - Model 252"", ""price"": 662.34, ""stock"": 22, ""categoryId"": 1812}"
"{""sku"": ""SKU288310"", ""name"": ""Laptop - Model 871"", ""price"": 675.42, ""stock"": 274, ""categoryId"": 873}"
"{""sku"": ""SKU765555"", ""name"": ""Monitor - Model 449"", ""price"": 20.75, ""stock"": 328, ""categoryId"": 957}"
"{""sku"": ""SKU197531"", ""name"": ""Tablet - Model 361"", ""price"": 700.93, ""stock"": 4, ""categoryId"": 284}"
"{""sku"": ""SKU809931"", ""name"": ""Laptop - Model 320"", ""price"": 755.09, ""stock"": 333, ""categoryId"": 1743}"
"{""sku"": ""SKU833660"", ""name"": ""Desk - Model 877"", ""price"": 371.25, ""stock"": 133, ""categoryId"": 1568}"
"{""sku"": ""SKU171721"", ""name"": ""Tablet - Model 278"", ""price"": 425.97, ""stock"": 129, ""categoryId"": 850}"
"{""sku"": ""SKU962722"", ""name"": ""Desk - Model 458"", ""price"": 617.4, ""stock"": 46, ""categoryId"": 765}"
